gene	n_datasets_testable	n_datasets_fdr05	median_evidence_percentile	equal_dataset_mean_percentile	rank
NUP50	2	0	0.29031973267012734	0.29031973267012734	17659
VPS4B	2	0	0.29027809422734024	0.29027809422734024	17660
TST	2	0	0.29024500126732267	0.29024500126732267	17661
AGTPBP1	2	0	0.29024253981396253	0.29024253981396253	17662
ATP1A3	2	0	0.29023971756980765	0.29023971756980765	17663
NPTN-IT1	1	0	0.2902262983665273	0.2902262983665273	17664
SLC47A1	2	0	0.2901755316875408	0.2901755316875408	17665
CCT8	2	0	0.29016753374052384	0.29016753374052384	17666
TM6SF1	2	0	0.2901619329581009	0.2901619329581009	17667
AC011997.1	1	0	0.29000922559288	0.29000922559288	17668
MRPL3	2	0	0.28998872872068615	0.28998872872068615	17669
MARK3	2	0	0.2898942037963572	0.2898942037963572	17670
CEACAM19	2	0	0.28989183010020236	0.28989183010020236	17671
PABPN1	2	0	0.28986420292640747	0.28986420292640747	17672
SRSF10	2	0	0.28979025679734377	0.28979025679734377	17673
MITF	2	0	0.28976707380371064	0.28976707380371064	17674
CD70	2	0	0.28975638336338383	0.28975638336338383	17675
LAX1	1	0	0.2896697431335483	0.2896697431335483	17676
DDX19A	2	0	0.2896533660860066	0.2896533660860066	17677
SPRTN	2	0	0.2896125199494387	0.2896125199494387	17678
SLC6A20	1	0	0.2895585455354165	0.2895585455354165	17679
AC005523.1	2	0	0.2895342929090045	0.2895342929090045	17680
OMA1	2	0	0.2895175232082676	0.2895175232082676	17681
PAAF1	2	0	0.2895090762345004	0.2895090762345004	17682
ZNF7	2	0	0.28947809882400943	0.28947809882400943	17683
AC087752.3	1	0	0.2894665436587615	0.2894665436587615	17684
HIST1H2BC	2	0	0.2893944338382087	0.2893944338382087	17685
ATF1	2	0	0.289306315068731	0.289306315068731	17686
WDR18	2	0	0.2892531398878395	0.2892531398878395	17687
ADGRE2	2	0	0.289228501022765	0.289228501022765	17688
FAM218A	2	0	0.28922142446023313	0.28922142446023313	17689
TOMM70	2	0	0.28921431684381066	0.28921431684381066	17690
CLCN2	2	0	0.2892087115535842	0.2892087115535842	17691
AP006287.2	2	0	0.2892008630459135	0.2892008630459135	17692
SV2A	1	0	0.2891693539419548	0.2891693539419548	17693
RNF34	2	0	0.28913808293687027	0.28913808293687027	17694
RDH16	2	0	0.2890813948971685	0.2890813948971685	17695
ZC3H15	2	0	0.289079510897141	0.289079510897141	17696
AC093462.1	2	0	0.2890283459495769	0.2890283459495769	17697
MOV10	2	0	0.2888424613231884	0.2888424613231884	17698
C20orf194	2	0	0.28881357419577836	0.28881357419577836	17699
MOAP1	2	0	0.2887758338112316	0.2887758338112316	17700
AC109454.2	2	0	0.2887719222486262	0.2887719222486262	17701
SDHAF4	2	0	0.2887505195829399	0.2887505195829399	17702
METTL7B	2	0	0.28872311677978757	0.28872311677978757	17703
C1QTNF3	2	0	0.2887079856305905	0.2887079856305905	17704
AC010809.2	2	0	0.2886633436203532	0.2886633436203532	17705
AC135050.6	1	0	0.2886525207575839	0.2886525207575839	17706
MTERF3	2	0	0.28857080838739324	0.28857080838739324	17707
SLC40A1	1	0	0.2884768476766015	0.2884768476766015	17708
UBXN7	2	0	0.2884566850961305	0.2884566850961305	17709
YME1L1	2	0	0.28842263120680695	0.28842263120680695	17710
ZBTB33	2	0	0.28840558682607653	0.28840558682607653	17711
AC011498.1	2	0	0.28837336558079607	0.28837336558079607	17712
MIB1	2	0	0.2883625137520697	0.2883625137520697	17713
ITGB7	2	0	0.2883405073093065	0.2883405073093065	17714
GSK3B	2	0	0.288302933726006	0.288302933726006	17715
AGFG1	2	0	0.2882894941868943	0.2882894941868943	17716
LINC01152	1	0	0.2882797731568998	0.2882797731568998	17717
AL160314.2	1	0	0.288272643403701	0.288272643403701	17718
HEXA	2	0	0.28819153197606917	0.28819153197606917	17719
ZBTB8A	2	0	0.2880950743766853	0.2880950743766853	17720
ARF5	2	0	0.2880876416715549	0.2880876416715549	17721
GRIK5	1	0	0.2880555706300537	0.2880555706300537	17722
NGDN	2	0	0.2880188605006303	0.2880188605006303	17723
NAPRT	2	0	0.28800709385192125	0.28800709385192125	17724
AL731566.1	1	0	0.2880017791615701	0.2880017791615701	17725
AC007405.1	1	0	0.2880013024366419	0.2880013024366419	17726
MRPS5	2	0	0.2879915270672633	0.2879915270672633	17727
SRRM2	2	0	0.287980381383183	0.287980381383183	17728
FASTK	2	0	0.2879744102619541	0.2879744102619541	17729
EYA3	2	0	0.28788066699968173	0.28788066699968173	17730
VIPR1	2	0	0.2877829608844451	0.2877829608844451	17731
KLF6	2	0	0.2876858887816539	0.2876858887816539	17732
OMG	1	0	0.287621425082759	0.287621425082759	17733
ARL15	2	0	0.28760126313362	0.28760126313362	17734
PRSS21	1	0	0.2875797063853973	0.2875797063853973	17735
GNG7	2	0	0.28752690380787893	0.28752690380787893	17736
AC107027.3	1	0	0.2875128886959353	0.2875128886959353	17737
CCDC81	2	0	0.28749631797880987	0.28749631797880987	17738
POLR1C	2	0	0.2873602509204483	0.2873602509204483	17739
HKR1	1	0	0.2873283325912941	0.2873283325912941	17740
AC092567.1	1	0	0.2872958159222879	0.2872958159222879	17741
CHTF8	2	0	0.2872540929728769	0.2872540929728769	17742
AL121820.2	1	0	0.2872233959746469	0.2872233959746469	17743
MATN1-AS1	2	0	0.28720243351393265	0.28720243351393265	17744
SH2B1	2	0	0.2872005904523142	0.2872005904523142	17745
FP565260.1	2	0	0.287153586815887	0.287153586815887	17746
AC105020.1	1	0	0.2871330113420524	0.2871330113420524	17747
ZNF37A	2	0	0.28712403218703453	0.28712403218703453	17748
ADA	2	0	0.28705991466818775	0.28705991466818775	17749
LYNX1	1	0	0.2870548909431682	0.2870548909431682	17750
AC012447.1	1	0	0.2870244749552287	0.2870244749552287	17751
LUC7L	2	0	0.2870094004910626	0.2870094004910626	17752
COL4A1	1	0	0.2870049033632549	0.2870049033632549	17753
AC016821.1	1	0	0.2869702067618169	0.2869702067618169	17754
ZPLD1	1	0	0.2869454019793173	0.2869454019793173	17755
CLEC18A	2	0	0.2869453280567809	0.2869453280567809	17756
EXOG	2	0	0.2869307063273652	0.2869307063273652	17757
MKNK1	2	0	0.28691222586523435	0.28691222586523435	17758
CYTOR	2	0	0.28689550215454135	0.28689550215454135	17759
EPG5	2	0	0.2868867640827768	0.2868867640827768	17760
AC106886.5	1	0	0.28684765285711	0.28684765285711	17761
KANSL3	2	0	0.28683196384175946	0.28683196384175946	17762
TRIP11	2	0	0.28682078331394684	0.28682078331394684	17763
AASDHPPT	2	0	0.2867833017948609	0.2867833017948609	17764
MIER2	2	0	0.2867738570816867	0.2867738570816867	17765
PEX7	2	0	0.28673204385104867	0.28673204385104867	17766
LINC01397	1	0	0.2866988657947577	0.2866988657947577	17767
AURKAIP1	2	0	0.2866928980055161	0.2866928980055161	17768
SLC7A6OS	2	0	0.28666878464476675	0.28666878464476675	17769
BUB3	2	0	0.28662066378819595	0.28662066378819595	17770
SLTM	2	0	0.2865998945466116	0.2865998945466116	17771
ELOB	2	0	0.2865796825191709	0.2865796825191709	17772
ZNF84	2	0	0.28657287411043875	0.28657287411043875	17773
SLC3A1	2	0	0.28653111293045697	0.28653111293045697	17774
AL645933.2	2	0	0.2865275181024307	0.2865275181024307	17775
MIF	2	0	0.2864886487490462	0.2864886487490462	17776
NFYB	2	0	0.28648329766650704	0.28648329766650704	17777
ZNF639	2	0	0.2864564657601295	0.2864564657601295	17778
AC099522.2	2	0	0.2864150502897169	0.2864150502897169	17779
FAM201A	2	0	0.2864065992422754	0.2864065992422754	17780
SZRD1	2	0	0.2863691540235235	0.2863691540235235	17781
AC020911.2	2	0	0.28629635154989996	0.28629635154989996	17782
ZNF865	2	0	0.286288032681227	0.286288032681227	17783
PCDHB4	2	0	0.2862365978601067	0.2862365978601067	17784
RRP1	2	0	0.28617736108325686	0.28617736108325686	17785
PARPBP	2	0	0.28616627353797947	0.28616627353797947	17786
UTP11	2	0	0.28615470256940856	0.28615470256940856	17787
PRDM6	2	0	0.2861418489230823	0.2861418489230823	17788
NAA16	2	0	0.28612953986600254	0.28612953986600254	17789
ZNF521	1	0	0.2861114199933281	0.2861114199933281	17790
POGZ	2	0	0.28607636003321446	0.28607636003321446	17791
EIF4ENIF1	2	0	0.2859996643943091	0.2859996643943091	17792
CWC15	2	0	0.2859853327891747	0.2859853327891747	17793
AC106782.2	1	0	0.2859828713343999	0.2859828713343999	17794
GIPC1	2	0	0.28595953641451033	0.28595953641451033	17795
CASP1	1	0	0.2859416234589422	0.2859416234589422	17796
AC004846.2	2	0	0.285901552404039	0.285901552404039	17797
ADAM10	2	0	0.285871097453963	0.285871097453963	17798
CDO1	1	0	0.2858667604099907	0.2858667604099907	17799
GPC2	2	0	0.2858526343600444	0.2858526343600444	17800
UBOX5-AS1	1	0	0.2857220383133445	0.2857220383133445	17801
BUD13	2	0	0.2857083273242514	0.2857083273242514	17802
STMP1	2	0	0.2856825426962134	0.2856825426962134	17803
RCN2	2	0	0.285634421555701	0.285634421555701	17804
EVI2A	2	0	0.2855823865732149	0.2855823865732149	17805
ZNF711	2	0	0.28554677592558675	0.28554677592558675	17806
KRR1	2	0	0.28552695354595753	0.28552695354595753	17807
RPL39	2	0	0.28546869969501476	0.28546869969501476	17808
SPAG17	2	0	0.28544868182570265	0.28544868182570265	17809
ADGRB2	2	0	0.2854405972095784	0.2854405972095784	17810
ZFYVE21	2	0	0.2854226531301409	0.2854226531301409	17811
LMNB2	2	0	0.28539057397154616	0.28539057397154616	17812
ABI1	2	0	0.2853333570582026	0.2853333570582026	17813
AC073530.1	1	0	0.2852878927660498	0.2852878927660498	17814
LINC01355	2	0	0.28525553337726917	0.28525553337726917	17815
RCBTB1	2	0	0.28522137684334375	0.28522137684334375	17816
ZNF460-AS1	2	0	0.2852142101007983	0.2852142101007983	17817
PDCD2	2	0	0.28516526209895565	0.28516526209895565	17818
RNF32	2	0	0.28514224037378966	0.28514224037378966	17819
SERF1B	2	0	0.2851208021873298	0.2851208021873298	17820
PLA2G6	2	0	0.28509268748554994	0.28509268748554994	17821
AC093495.1	2	0	0.2850634347444742	0.2850634347444742	17822
AC091132.1	1	0	0.2849994440120094	0.2849994440120094	17823
ZNF335	2	0	0.2849625016584399	0.2849625016584399	17824
PSMA7	2	0	0.28493555743189874	0.28493555743189874	17825
WASHC2C	2	0	0.2849233200738176	0.2849233200738176	17826
CFDP1	2	0	0.28490019593085475	0.28490019593085475	17827
Z69706.1	2	0	0.2848920089201148	0.2848920089201148	17828
BX890604.2	1	0	0.2848537472187551	0.2848537472187551	17829
DNTTIP2	2	0	0.2847478782619842	0.2847478782619842	17830
C22orf23	1	0	0.2847452108319314	0.2847452108319314	17831
TELO2	2	0	0.28467499124168666	0.28467499124168666	17832
SCN1A-AS1	1	0	0.2846366744451077	0.2846366744451077	17833
TCAIM	2	0	0.28461619217473644	0.28461619217473644	17834
CRY1	2	0	0.28461346517463676	0.28461346517463676	17835
TXNDC12	2	0	0.2844891139813452	0.2844891139813452	17836
MARCH6	2	0	0.28446716606449873	0.28446716606449873	17837
CAMLG	2	0	0.28442539167269115	0.28442539167269115	17838
CEP44	2	0	0.28441498233592344	0.28441498233592344	17839
JMJD8	2	0	0.2843865527577547	0.2843865527577547	17840
AL162632.3	1	0	0.2843110652846367	0.2843110652846367	17841
PDCD5	2	0	0.2842698010815054	0.2842698010815054	17842
ZNF701	2	0	0.2841622740281334	0.2841622740281334	17843
CD247	2	0	0.2841506895877379	0.2841506895877379	17844
SLC66A2	1	0	0.2841482607044011	0.2841482607044011	17845
MCAT	2	0	0.2841442341639653	0.2841442341639653	17846
GGA3	2	0	0.2841359377249343	0.2841359377249343	17847
GNB1	2	0	0.28413393945850834	0.28413393945850834	17848
NPIPB11	2	0	0.2840639935388445	0.2840639935388445	17849
LINC00964	1	0	0.2839854561241656	0.2839854561241656	17850
AL031281.2	1	0	0.2838318692316246	0.2838318692316246	17851
NPTXR	2	0	0.2837511177608112	0.2837511177608112	17852
ZNF496	2	0	0.2837510864254821	0.2837510864254821	17853
BIRC5	2	0	0.28375033938067934	0.28375033938067934	17854
MED20	2	0	0.28356887331615466	0.28356887331615466	17855
ATIC	2	0	0.2834860649317601	0.2834860649317601	17856
CHORDC1	2	0	0.2834218971192338	0.2834218971192338	17857
AC087521.2	1	0	0.2833885059966353	0.2833885059966353	17858
DIRAS3	1	0	0.2833870788390971	0.2833870788390971	17859
JPT2	2	0	0.2833694227982927	0.2833694227982927	17860
KIN	2	0	0.2833390293625396	0.2833390293625396	17861
SNRPG	2	0	0.2831935723609255	0.2831935723609255	17862
AAR2	2	0	0.28316924649348063	0.28316924649348063	17863
AC073316.1	1	0	0.2831646836428333	0.2831646836428333	17864
SOCS6	2	0	0.2831603935674094	0.2831603935674094	17865
ARMC8	2	0	0.28310723300499174	0.28310723300499174	17866
SMARCAL1	2	0	0.28308087023090817	0.28308087023090817	17867
AL355802.2	1	0	0.2829844147044392	0.2829844147044392	17868
ZNF185	2	0	0.28290795236743893	0.28290795236743893	17869
RBBP6	2	0	0.2829039147577444	0.2829039147577444	17870
ZFYVE16	2	0	0.2828988347717019	0.2828988347717019	17871
AL109811.1	1	0	0.2828458240625169	0.2828458240625169	17872
AL359921.2	1	0	0.2828456342942185	0.2828456342942185	17873
SIX3	1	0	0.2827896825378362	0.2827896825378362	17874
THEM6	2	0	0.2826881870633702	0.2826881870633702	17875
HSP90AA1	2	0	0.28266296901965615	0.28266296901965615	17876
MACROD2	2	0	0.28265461106466977	0.28265461106466977	17877
AC105429.1	1	0	0.2826287512888695	0.2826287512888695	17878
PBK	2	0	0.28262194350635433	0.28262194350635433	17879
ZNF316	2	0	0.28254109387240534	0.28254109387240534	17880
PSMB3	2	0	0.28251019642667047	0.28251019642667047	17881
AC008443.1	1	0	0.2824659467086341	0.2824659467086341	17882
SLC15A3	2	0	0.28240006087738967	0.28240006087738967	17883
ATP5ME	2	0	0.28238430114252455	0.28238430114252455	17884
AC008440.1	1	0	0.2823574103218104	0.2823574103218104	17885
ENTPD3-AS1	2	0	0.2823098705224208	0.2823098705224208	17886
CD81	2	0	0.28227090145265643	0.28227090145265643	17887
LARP1	2	0	0.28225639024300375	0.28225639024300375	17888
HIST1H2AB	2	0	0.2822048523102853	0.2822048523102853	17889
SFRP2	1	0	0.2821664040370102	0.2821664040370102	17890
AC011468.1	1	0	0.282140337548163	0.282140337548163	17891
RITA1	2	0	0.2821372649391633	0.2821372649391633	17892
ZER1	2	0	0.28212730724001506	0.28212730724001506	17893
FSD2	2	0	0.2821118431825621	0.2821118431825621	17894
DEF6	2	0	0.2821086345655552	0.2821086345655552	17895
ERGIC1	2	0	0.2820966836764295	0.2820966836764295	17896
CCRL2	1	0	0.2820930972089531	0.2820930972089531	17897
CASP7	2	0	0.28206111807081335	0.28206111807081335	17898
PREPL	2	0	0.2819125262386894	0.2819125262386894	17899
MRPL14	2	0	0.2819014680370146	0.2819014680370146	17900
APCDD1L	2	0	0.2818995296058581	0.2818995296058581	17901
AL732292.2	1	0	0.2818859112643167	0.2818859112643167	17902
USP13	2	0	0.28179468816328757	0.28179468816328757	17903
ZNF713	2	0	0.28162110860671663	0.28162110860671663	17904
AL031963.3	2	0	0.2816160030280603	0.2816160030280603	17905
ZNF263	2	0	0.28156169971111017	0.28156169971111017	17906
AL355816.2	2	0	0.28153524332370355	0.28153524332370355	17907
COLEC11	1	0	0.2814967196708551	0.2814967196708551	17908
HECTD3	2	0	0.2814902317579211	0.2814902317579211	17909
RRP8	2	0	0.28145506956959515	0.28145506956959515	17910
ZBTB46	2	0	0.28142183390734055	0.28142183390734055	17911
LINC02482	2	0	0.2814158871122526	0.2814158871122526	17912
CLDN23	2	0	0.28131404885948674	0.28131404885948674	17913
ZBTB34	2	0	0.2813128186112303	0.2813128186112303	17914
U2AF1	2	0	0.2812823545373686	0.2812823545373686	17915
BZW2	2	0	0.2811908660811435	0.2811908660811435	17916
PORCN	2	0	0.28110357251853857	0.28110357251853857	17917
ZCRB1	2	0	0.28106347662380954	0.28106347662380954	17918
GDAP2	2	0	0.28105524415347083	0.28105524415347083	17919
CYB561A3	2	0	0.2810316826629087	0.2810316826629087	17920
AC092574.1	1	0	0.2809963304792616	0.2809963304792616	17921
DERL1	2	0	0.2809935323169207	0.2809935323169207	17922
AC079354.2	1	0	0.2809464372931025	0.2809464372931025	17923
MFSD14A	2	0	0.2809411362355376	0.2809411362355376	17924
HSPA4L	2	0	0.2809202172248473	0.2809202172248473	17925
RGS7	1	0	0.2808921690996907	0.2808921690996907	17926
LINC01554	1	0	0.2808295340820638	0.2808295340820638	17927
RPS26	2	0	0.28079005698284154	0.28079005698284154	17928
C3orf35	1	0	0.280783632712867	0.280783632712867	17929
TARBP2	2	0	0.2807458977886176	0.2807458977886176	17930
TMEM176A	1	0	0.280662737684866	0.280662737684866	17931
MAGOHB	2	0	0.2805843613263238	0.2805843613263238	17932
UTP25	2	0	0.280567129326936	0.280567129326936	17933
LRRC8E	2	0	0.28053595241055074	0.28053595241055074	17934
SNTB2	2	0	0.2803411762075393	0.2803411762075393	17935
FYB1	1	0	0.2802857030644219	0.2802857030644219	17936
ABCB1	2	0	0.2802575833494248	0.2802575833494248	17937
ZNF516	2	0	0.2800845549489972	0.2800845549489972	17938
PNO1	2	0	0.28008143042908107	0.28008143042908107	17939
PLBD2	2	0	0.280062190424148	0.280062190424148	17940
SLC30A6	2	0	0.28006194268377654	0.28006194268377654	17941
AC020913.1	1	0	0.2800238780051012	0.2800238780051012	17942
AC234917.3	1	0	0.2799153416182776	0.2799153416182776	17943
MED22	2	0	0.2798735798286213	0.2798735798286213	17944
AC073508.3	2	0	0.2798656975309254	0.2798656975309254	17945
GON4L	2	0	0.2798266846713651	0.2798266846713651	17946
FAM136A	2	0	0.27979050445220405	0.27979050445220405	17947
AGAP3	2	0	0.27971291514309876	0.27971291514309876	17948
RAB27A	2	0	0.27958099403995756	0.27958099403995756	17949
AC079385.1	1	0	0.2795354642643947	0.2795354642643947	17950
AC090517.2	1	0	0.2794811960709827	0.2794811960709827	17951
LPXN	2	0	0.279476167052287	0.279476167052287	17952
C9orf78	2	0	0.27946852056212534	0.27946852056212534	17953
TAGLN2	2	0	0.27919536785462873	0.27919536785462873	17954
MRPS22	2	0	0.2791862506066085	0.2791862506066085	17955
AP000547.3	1	0	0.27914384603758	0.27914384603758	17956
GPR180	2	0	0.2791117135874314	0.2791117135874314	17957
SOX15	1	0	0.2791109127134471	0.2791109127134471	17958
CIAPIN1	2	0	0.27910225574002834	0.27910225574002834	17959
IFT172	2	0	0.2790406262439186	0.2790406262439186	17960
AL360012.1	2	0	0.278970245008432	0.278970245008432	17961
DENND2D	2	0	0.2789592681061149	0.2789592681061149	17962
HACD3	2	0	0.27892564162055905	0.27892564162055905	17963
ENKD1	2	0	0.2788754152487323	0.2788754152487323	17964
GUK1	2	0	0.2788428438710766	0.2788428438710766	17965
NAALAD2	1	0	0.278772378516624	0.278772378516624	17966
ZNF620	2	0	0.27876328485229573	0.27876328485229573	17967
TMSB15B	2	0	0.2786958765777753	0.2786958765777753	17968
EN1	1	0	0.2786611809184921	0.2786611809184921	17969
SRCAP	2	0	0.2786310815910175	0.2786310815910175	17970
POLR3E	2	0	0.27857747185579773	0.27857747185579773	17971
AC011912.1	1	0	0.2785586367829815	0.2785586367829815	17972
C2orf69	2	0	0.2785174920491593	0.2785174920491593	17973
MTMR10	2	0	0.2785044548538234	0.2785044548538234	17974
PDXP	1	0	0.2785043685895696	0.2785043685895696	17975
FAM120A	2	0	0.27850229501104595	0.27850229501104595	17976
CCDC33	1	0	0.2785010385688812	0.2785010385688812	17977
AL731566.2	1	0	0.2784943845212944	0.2784943845212944	17978
NDUFAB1	2	0	0.27828470872185007	0.27828470872185007	17979
CFAP97D1	1	0	0.2782719893250306	0.2782719893250306	17980
SLC43A2	2	0	0.2782092858678017	0.2782092858678017	17981
AKR1B15	1	0	0.2781426986535625	0.2781426986535625	17982
CHCHD6	2	0	0.278075454076412	0.278075454076412	17983
METTL14-DT	1	0	0.2780702230422749	0.2780702230422749	17984
AL121658.1	2	0	0.27806597465587135	0.27806597465587135	17985
IER2	2	0	0.2780129086721128	0.2780129086721128	17986
MEDAG	1	0	0.2779893948519539	0.2779893948519539	17987
CYP26B1	2	0	0.277886130280197	0.277886130280197	17988
UBE2T	2	0	0.2777965747835124	0.2777965747835124	17989
IRAK2	2	0	0.2777943092111935	0.2777943092111935	17990
CCNY	2	0	0.2777275457989727	0.2777275457989727	17991
ARHGAP11B	2	0	0.27772103711858137	0.27772103711858137	17992
BRPF3	2	0	0.2777186078457364	0.2777186078457364	17993
MYBPH	1	0	0.2777145453854417	0.2777145453854417	17994
DPP8	2	0	0.27770379409814716	0.27770379409814716	17995
RNF40	2	0	0.27769287735530856	0.27769287735530856	17996
ARHGAP1	2	0	0.277614368525894	0.277614368525894	17997
MT-CO2	2	0	0.27757223020785415	0.27757223020785415	17998
ELMO1	2	0	0.2774712049904562	0.2774712049904562	17999
JARID2	2	0	0.27744129317792243	0.27744129317792243	18000
IL12A	1	0	0.2774380073390414	0.2774380073390414	18001
TLK2	2	0	0.27742498120338693	0.27742498120338693	18002
TMEM44	2	0	0.2774217330319822	0.2774217330319822	18003
CCT5	2	0	0.2774211309729204	0.2774211309729204	18004
INO80E	2	0	0.2773956769082535	0.2773956769082535	18005
VSTM5	1	0	0.277364736527921	0.277364736527921	18006
ROCK1	2	0	0.2772897074019972	0.2772897074019972	18007
C6orf47	2	0	0.2772755988535818	0.2772755988535818	18008
PDZD8	2	0	0.2772516837743715	0.2772516837743715	18009
ZNF233	2	0	0.27717790410612897	0.27717790410612897	18010
PPP2CA	2	0	0.2771728843679362	0.2771728843679362	18011
HNRNPL	2	0	0.2771678969676291	0.2771678969676291	18012
PTER	2	0	0.2771583870002441	0.2771583870002441	18013
KIAA0100	2	0	0.2771495224418197	0.2771495224418197	18014
AC113143.3	1	0	0.2770391273674499	0.2770391273674499	18015
USP12-AS1	1	0	0.2769848591740381	0.2769848591740381	18016
PHPT1	2	0	0.27697255038936375	0.27697255038936375	18017
